Review,Sentiment
QUALITY IS GOOD AND SERVICE WAS GREAT BUT THE CASE IS RATHER LARGE FOR THE UNIT AND THE SCREEN PROTECTOR IS NOT THE RIGHT SIZE BUT CAN BE CUT DOWN TO FIT,3
"Sound quality is below my current non-waterproof head phones that came with my MP3 player; however, with the waterproof capability, I understand some compromise is inevitable.  The bass is not nearly as deep or thumping as my non-waterproof.As far as staying in my ears during work-outs, it seems to hold okay but I have not truly tested underwater yet.",3
"They did not work for us, we have sound interference on our speakers, and this made no change. We also received only 9 proper pieces and 1 broken half.",3
"This case does hold my Garmin, but just barely.  You cannot put the charger or anything else in it.  I am using my previous case as this one is pretty useless for what I needed.  I was able to put my small digital camera in it, so it wasn't a total loss!  I have no complaints about the actual product, just that a case that won't hold your charger is kind of a waste of money.",3
I REALY LIKE THE EQUIPMENT. ALL ITENS ACCORDING TO MY EXPECTATION. I´M SATISFY WITH MY NEW ACQUISITION. THAT´S REALY OKAY!,3
ok merci,3
It worked but was hard to get it to play in the car. The sound was very distorted and not good at all. It was ok but nothing you can use to Jam your tunes with.,3
This headlamp works well on camping trips when you need to have hands free for other activities.  The white light is bright for easy visibility in the dark.  The red light option is especially good when you are entering/leaving a tent and don't want to disturb your fellow bedmates.,3
Does not fit lg g stylo phone. Very good style and will do great.,3
"the product received is not as the product show in the Foto of Amazon Page.<br />but still be suitable for been used on work, also if in this case is not the top....",3
"Not bad for the price. Loud, but sound quality could be better. Mids are too strong and bass is not very clear.",3
"I bought this a few months ago, and have found that something has happened inside so now the cable must be at the right angle to work. This cable is nice because of how small it is and how easy it is to bend, but if it stops working because of that ability, it isn't worth it.",3
TV works.. Looked used . Crappy fm transmitter.,3
"Works as advertised, and capacity can be confirmed as I have a 1230mAh battery that can be charged twice from 10% to 100% (phone is off during charging, mind you).  Flashlight is very bright.  Button for turning on the flashlight is difficult to feel for in the dark, hence why I docked it one star.<br /><br />Also, you can't charge the battery pack and your phone at the same time (plug wall charger into battery pack, plug battery pack into your phone).  Your phone doesn't charge and you end up with a slower charge on your battery pack.  This was another dock on the product.<br /><br />Overall, good, but I'll be looking elsewhere when this pack dies.",3
